-0.457, -1.311e-7
-0.456, -1.301e-7
-0.455, -1.290e-7
-0.454, -1.281e-7
-0.453, -1.271e-7
-0.452, -1.261e-7
-0.451, -1.251e-7
-0.450, -1.241e-7
-0.449, -1.231e-7
-0.448, -1.222e-7
-0.447, -1.212e-7
-0.446, -1.203e-7
-0.445, -1.194e-7
-0.444, -1.184e-7
-0.443, -1.175e-7
-0.442, -1.166e-7
-0.441, -1.156e-7
-0.440, -1.147e-7
-0.439, -1.138e-7
-0.438, -1.129e-7
-0.437, -1.121e-7
-0.436, -1.112e-7
-0.435, -1.103e-7
-0.434, -1.095e-7
-0.433, -1.086e-7
-0.432, -1.078e-7
-0.431, -1.069e-7
-0.430, -1.061e-7
-0.429, -1.053e-7
-0.428, -1.044e-7
-0.427, -1.036e-7
-0.426, -1.028e-7
-0.425, -1.020e-7
-0.424, -1.012e-7
-0.423, -1.004e-7
-0.422, -9.962e-8
-0.421, -9.884e-8
-0.420, -9.807e-8
-0.419, -9.731e-8
-0.418, -9.655e-8
-0.417, -9.577e-8
-0.416, -9.500e-8
-0.415, -9.428e-8
-0.414, -9.354e-8
-0.413, -9.275e-8
-0.412, -9.199e-8
-0.411, -9.129e-8
-0.410, -9.054e-8
-0.409, -8.978e-8
-0.408, -8.914e-8
-0.407, -8.844e-8
-0.406, -8.775e-8
-0.405, -8.710e-8
-0.404, -8.641e-8
-0.403, -8.572e-8
-0.402, -8.506e-8
-0.401, -8.442e-8
-0.400, -8.375e-8
-0.399, -8.309e-8
-0.398, -8.245e-8
-0.397, -8.184e-8
-0.396, -8.121e-8
-0.395, -8.056e-8
-0.394, -7.993e-8
-0.393, -7.931e-8
-0.392, -7.870e-8
-0.391, -7.809e-8
-0.390, -7.747e-8
-0.389, -7.688e-8
-0.388, -7.627e-8
-0.387, -7.565e-8
-0.386, -7.507e-8
-0.385, -7.450e-8
-0.384, -7.390e-8
-0.383, -7.334e-8
-0.382, -7.277e-8
-0.381, -7.219e-8
-0.380, -7.165e-8
-0.379, -7.111e-8
-0.378, -7.055e-8
-0.377, -6.997e-8
-0.376, -6.943e-8
-0.375, -6.892e-8
-0.374, -6.837e-8
-0.373, -6.782e-8
-0.372, -6.729e-8
-0.371, -6.675e-8
-0.370, -6.623e-8
-0.369, -6.571e-8
-0.368, -6.517e-8
-0.367, -6.468e-8
-0.366, -6.417e-8
-0.365, -6.362e-8
-0.364, -6.312e-8
-0.363, -6.262e-8
-0.362, -6.212e-8
-0.361, -6.161e-8
-0.360, -6.111e-8
-0.359, -6.061e-8
-0.358, -6.009e-8
-0.357, -5.963e-8
-0.356, -5.917e-8
-0.355, -5.867e-8
-0.354, -5.819e-8
-0.353, -5.776e-8
-0.352, -5.731e-8
-0.351, -5.686e-8
-0.350, -5.638e-8
-0.349, -5.589e-8
-0.348, -5.543e-8
-0.347, -5.498e-8
-0.346, -5.451e-8
-0.345, -5.406e-8
-0.344, -5.359e-8
-0.343, -5.313e-8
-0.342, -5.267e-8
-0.341, -5.223e-8
-0.340, -5.178e-8
-0.339, -5.133e-8
-0.338, -5.088e-8
-0.337, -5.048e-8
-0.336, -5.004e-8
-0.335, -4.963e-8
-0.334, -4.922e-8
-0.333, -4.875e-8
-0.332, -4.833e-8
-0.331, -4.792e-8
-0.330, -4.750e-8
-0.329, -4.709e-8
-0.328, -4.667e-8
-0.327, -4.626e-8
-0.326, -4.586e-8
-0.325, -4.546e-8
