July 5, 2017   14:42:36
Cyclic Voltammetry
File: 1cv pt-0.1m h2so4 aq + 5mm hcooh.bin
Data Source:  Experiment
Instrument Model:  CHI1000C
Header: 
Note: 

Init E (V) = -0.1
High E (V) = 1
Low E (V) = -0.1
Init P/N = P
Scan Rate (V/s) = 0.05
Segment = 10
Sample Interval (V) = 0.002
Quiet Time (sec) = 2
Sensitivity (A/V) = 0.001

Segment 1:

Segment 2:

Segment 3:
Ep = 0.644V
ip = 1.262e-4A
Ah = 1.566e-4C

Segment 4:

Segment 5:
Ep = 0.648V
ip = 2.561e-4A
Ah = 3.448e-4C

Segment 6:

Segment 7:
Ep = 0.650V
ip = 3.276e-4A
Ah = 4.331e-4C

Segment 8:

Segment 9:
Ep = 0.652V
ip = 3.682e-4A
Ah = 4.776e-4C

Segment 10:

Potential/V, Current/A, Charge/C, Time/s
-0.060, -8.951e-7, 4.266e-2, 1.328e+2
-0.058, -7.241e-7, 4.266e-2, 1.328e+2
-0.056, -4.948e-7, 4.266e-2, 1.329e+2
-0.054, -3.526e-7, 4.266e-2, 1.329e+2
-0.052, -1.744e-7, 4.266e-2, 1.330e+2
-0.050, 3.644e-8, 4.266e-2, 1.330e+2
-0.048, 1.777e-7, 4.266e-2, 1.330e+2
-0.046, 3.712e-7, 4.266e-2, 1.331e+2
-0.044, 5.933e-7, 4.266e-2, 1.331e+2
-0.042, 7.305e-7, 4.266e-2, 1.332e+2
-0.040, 9.311e-7, 4.266e-2, 1.332e+2
-0.038, 1.107e-6, 4.266e-2, 1.332e+2
-0.036, 1.305e-6, 4.266e-2, 1.333e+2
-0.034, 1.493e-6, 4.266e-2, 1.333e+2
-0.032, 1.695e-6, 4.266e-2, 1.334e+2
-0.030, 1.928e-6, 4.266e-2, 1.334e+2
-0.028, 2.110e-6, 4.266e-2, 1.334e+2
-0.026, 2.305e-6, 4.266e-2, 1.335e+2
-0.024, 2.516e-6, 4.266e-2, 1.335e+2
-0.022, 2.734e-6, 4.266e-2, 1.336e+2
-0.020, 2.968e-6, 4.266e-2, 1.336e+2
-0.018, 3.216e-6, 4.266e-2, 1.336e+2
-0.016, 3.439e-6, 4.266e-2, 1.337e+2
-0.014, 3.669e-6, 4.266e-2, 1.337e+2
-0.012, 3.925e-6, 4.266e-2, 1.338e+2
-0.010, 4.171e-6, 4.266e-2, 1.338e+2
-0.008, 4.427e-6, 4.266e-2, 1.338e+2
-0.006, 4.702e-6, 4.266e-2, 1.339e+2
-0.004, 4.953e-6, 4.266e-2, 1.339e+2
-0.002, 5.241e-6, 4.266e-2, 1.340e+2
-0.000, 5.517e-6, 4.266e-2, 1.340e+2
0.002, 5.837e-6, 4.266e-2, 1.340e+2
0.004, 6.129e-6, 4.266e-2, 1.341e+2
0.006, 6.426e-6, 4.266e-2, 1.341e+2
0.008, 6.780e-6, 4.266e-2, 1.342e+2
0.010, 7.073e-6, 4.266e-2, 1.342e+2
0.012, 7.405e-6, 4.266e-2, 1.342e+2
0.014, 7.751e-6, 4.266e-2, 1.343e+2
0.016, 8.095e-6, 4.266e-2, 1.343e+2
0.018, 8.458e-6, 4.266e-2, 1.344e+2
0.020, 8.850e-6, 4.266e-2, 1.344e+2
0.022, 9.226e-6, 4.266e-2, 1.344e+2
0.024, 9.612e-6, 4.266e-2, 1.345e+2
0.026, 1.001e-5, 4.266e-2, 1.345e+2
0.028, 1.042e-5, 4.266e-2, 1.346e+2
0.030, 1.085e-5, 4.266e-2, 1.346e+2
0.032, 1.129e-5, 4.267e-2, 1.346e+2
0.034, 1.177e-5, 4.267e-2, 1.347e+2
0.036, 1.224e-5, 4.267e-2, 1.347e+2
0.038, 1.272e-5, 4.267e-2, 1.348e+2
0.040, 1.323e-5, 4.267e-2, 1.348e+2
0.042, 1.375e-5, 4.267e-2, 1.348e+2
0.044, 1.428e-5, 4.267e-2, 1.349e+2
0.046, 1.484e-5, 4.267e-2, 1.349e+2
0.048, 1.540e-5, 4.267e-2, 1.350e+2
0.050, 1.596e-5, 4.267e-2, 1.350e+2
0.052, 1.655e-5, 4.267e-2, 1.350e+2
0.054, 1.718e-5, 4.267e-2, 1.351e+2
0.056, 1.781e-5, 4.267e-2, 1.351e+2
0.058, 1.848e-5, 4.267e-2, 1.352e+2
0.060, 1.915e-5, 4.267e-2, 1.352e+2
0.062, 1.985e-5, 4.267e-2, 1.352e+2
0.064, 2.055e-5, 4.268e-2, 1.353e+2
0.066, 2.128e-5, 4.268e-2, 1.353e+2
0.068, 2.204e-5, 4.268e-2, 1.354e+2
0.070, 2.281e-5, 4.268e-2, 1.354e+2
0.072, 2.363e-5, 4.268e-2, 1.354e+2
0.074, 2.446e-5, 4.268e-2, 1.355e+2
0.076, 2.530e-5, 4.268e-2, 1.355e+2
0.078, 2.617e-5, 4.268e-2, 1.356e+2
0.080, 2.706e-5, 4.268e-2, 1.356e+2
0.082, 2.796e-5, 4.268e-2, 1.356e+2
0.084, 2.892e-5, 4.269e-2, 1.357e+2
0.086, 2.991e-5, 4.269e-2, 1.357e+2
0.088, 3.085e-5, 4.269e-2, 1.358e+2
0.090, 3.179e-5, 4.269e-2, 1.358e+2
0.092, 3.282e-5, 4.269e-2, 1.358e+2
0.094, 3.389e-5, 4.269e-2, 1.359e+2
0.096, 3.500e-5, 4.269e-2, 1.359e+2
0.098, 3.617e-5, 4.269e-2, 1.360e+2
0.100, 3.733e-5, 4.270e-2, 1.360e+2
0.102, 3.853e-5, 4.270e-2, 1.360e+2
0.104, 3.978e-5, 4.270e-2, 1.361e+2
0.106, 4.105e-5, 4.270e-2, 1.361e+2
0.108, 4.233e-5, 4.270e-2, 1.362e+2
0.110, 4.369e-5, 4.270e-2, 1.362e+2
0.112, 4.506e-5, 4.271e-2, 1.362e+2
0.114, 4.644e-5, 4.271e-2, 1.363e+2
0.116, 4.787e-5, 4.271e-2, 1.363e+2
0.118, 4.933e-5, 4.271e-2, 1.364e+2
0.120, 5.081e-5, 4.271e-2, 1.364e+2
0.122, 5.233e-5, 4.272e-2, 1.364e+2
0.124, 5.392e-5, 4.272e-2, 1.365e+2
0.126, 5.555e-5, 4.272e-2, 1.365e+2
0.128, 5.718e-5, 4.272e-2, 1.366e+2
0.130, 5.885e-5, 4.273e-2, 1.366e+2
0.132, 6.058e-5, 4.273e-2, 1.366e+2
0.134, 6.233e-5, 4.273e-2, 1.367e+2
0.136, 6.415e-5, 4.273e-2, 1.367e+2
0.138, 6.599e-5, 4.274e-2, 1.368e+2
0.140, 6.785e-5, 4.274e-2, 1.368e+2
0.142, 6.979e-5, 4.274e-2, 1.368e+2
0.144, 7.183e-5, 4.274e-2, 1.369e+2
0.146, 7.380e-5, 4.275e-2, 1.369e+2
0.148, 7.586e-5, 4.275e-2, 1.370e+2
0.150, 7.792e-5, 4.275e-2, 1.370e+2
0.152, 8.005e-5, 4.276e-2, 1.370e+2
0.154, 8.220e-5, 4.276e-2, 1.371e+2
0.156, 8.438e-5, 4.276e-2, 1.371e+2
0.158, 8.659e-5, 4.277e-2, 1.372e+2
0.160, 8.884e-5, 4.277e-2, 1.372e+2
0.162, 9.118e-5, 4.277e-2, 1.372e+2
0.164, 9.347e-5, 4.278e-2, 1.373e+2
0.166, 9.585e-5, 4.278e-2, 1.373e+2
0.168, 9.825e-5, 4.278e-2, 1.374e+2
0.170, 1.007e-4, 4.279e-2, 1.374e+2
0.172, 1.032e-4, 4.279e-2, 1.374e+2
0.174, 1.057e-4, 4.280e-2, 1.375e+2
0.176, 1.083e-4, 4.280e-2, 1.375e+2
0.178, 1.108e-4, 4.281e-2, 1.376e+2
0.180, 1.134e-4, 4.281e-2, 1.376e+2
0.182, 1.161e-4, 4.282e-2, 1.376e+2
0.184, 1.188e-4, 4.282e-2, 1.377e+2
0.186, 1.215e-4, 4.282e-2, 1.377e+2
0.188, 1.243e-4, 4.283e-2, 1.378e+2
0.190, 1.270e-4, 4.283e-2, 1.378e+2
0.192, 1.298e-4, 4.284e-2, 1.378e+2
0.194, 1.326e-4, 4.285e-2, 1.379e+2
0.196, 1.354e-4, 4.285e-2, 1.379e+2
0.198, 1.383e-4, 4.286e-2, 1.380e+2
0.200, 1.412e-4, 4.286e-2, 1.380e+2
0.202, 1.442e-4, 4.287e-2, 1.380e+2
0.204, 1.471e-4, 4.287e-2, 1.381e+2
0.206, 1.500e-4, 4.288e-2, 1.381e+2
0.208, 1.531e-4, 4.289e-2, 1.382e+2
0.210, 1.561e-4, 4.289e-2, 1.382e+2
0.212, 1.591e-4, 4.290e-2, 1.382e+2
0.214, 1.621e-4, 4.290e-2, 1.383e+2
0.216, 1.652e-4, 4.291e-2, 1.383e+2
0.218, 1.682e-4, 4.292e-2, 1.384e+2
0.220, 1.712e-4, 4.292e-2, 1.384e+2
0.222, 1.742e-4, 4.293e-2, 1.384e+2
0.224, 1.772e-4, 4.294e-2, 1.385e+2
0.226, 1.803e-4, 4.295e-2, 1.385e+2
0.228, 1.833e-4, 4.295e-2, 1.386e+2
0.230, 1.863e-4, 4.296e-2, 1.386e+2
0.232, 1.893e-4, 4.297e-2, 1.386e+2
0.234, 1.923e-4, 4.298e-2, 1.387e+2
0.236, 1.952e-4, 4.298e-2, 1.387e+2
0.238, 1.982e-4, 4.299e-2, 1.388e+2
0.240, 2.011e-4, 4.300e-2, 1.388e+2
0.242, 2.041e-4, 4.301e-2, 1.388e+2
0.244, 2.070e-4, 4.302e-2, 1.389e+2
0.246, 2.099e-4, 4.302e-2, 1.389e+2
0.248, 2.128e-4, 4.303e-2, 1.390e+2
0.250, 2.156e-4, 4.304e-2, 1.390e+2
0.252, 2.185e-4, 4.305e-2, 1.390e+2
0.254, 2.212e-4, 4.306e-2, 1.391e+2
0.256, 2.240e-4, 4.307e-2, 1.391e+2
0.258, 2.268e-4, 4.308e-2, 1.392e+2
0.260, 2.295e-4, 4.309e-2, 1.392e+2
0.262, 2.321e-4, 4.310e-2, 1.392e+2
0.264, 2.349e-4, 4.311e-2, 1.393e+2
0.266, 2.375e-4, 4.311e-2, 1.393e+2
0.268, 2.400e-4, 4.312e-2, 1.394e+2
0.270, 2.425e-4, 4.313e-2, 1.394e+2
0.272, 2.450e-4, 4.314e-2, 1.394e+2
0.274, 2.474e-4, 4.315e-2, 1.395e+2
0.276, 2.498e-4, 4.316e-2, 1.395e+2
0.278, 2.521e-4, 4.317e-2, 1.396e+2
0.280, 2.543e-4, 4.318e-2, 1.396e+2
0.282, 2.565e-4, 4.319e-2, 1.396e+2
0.284, 2.587e-4, 4.320e-2, 1.397e+2
0.286, 2.608e-4, 4.322e-2, 1.397e+2
0.288, 2.628e-4, 4.323e-2, 1.398e+2
0.290, 2.649e-4, 4.324e-2, 1.398e+2
0.292, 2.668e-4, 4.325e-2, 1.398e+2
0.294, 2.687e-4, 4.326e-2, 1.399e+2
0.296, 2.705e-4, 4.327e-2, 1.399e+2
0.298, 2.723e-4, 4.328e-2, 1.400e+2
0.300, 2.740e-4, 4.329e-2, 1.400e+2
0.302, 2.757e-4, 4.330e-2, 1.400e+2
0.304, 2.773e-4, 4.331e-2, 1.401e+2
0.306, 2.788e-4, 4.332e-2, 1.401e+2
0.308, 2.803e-4, 4.333e-2, 1.402e+2
0.310, 2.817e-4, 4.335e-2, 1.402e+2
0.312, 2.831e-4, 4.336e-2, 1.402e+2
0.314, 2.844e-4, 4.337e-2, 1.403e+2
0.316, 2.857e-4, 4.338e-2, 1.403e+2
0.318, 2.869e-4, 4.339e-2, 1.404e+2
0.320, 2.880e-4, 4.340e-2, 1.404e+2
0.322, 2.891e-4, 4.341e-2, 1.404e+2
0.324, 2.902e-4, 4.343e-2, 1.405e+2
0.326, 2.911e-4, 4.344e-2, 1.405e+2
0.328, 2.921e-4, 4.345e-2, 1.406e+2
0.330, 2.929e-4, 4.346e-2, 1.406e+2
0.332, 2.938e-4, 4.347e-2, 1.406e+2
0.334, 2.945e-4, 4.349e-2, 1.407e+2
0.336, 2.952e-4, 4.350e-2, 1.407e+2
0.338, 2.959e-4, 4.351e-2, 1.408e+2
0.340, 2.965e-4, 4.352e-2, 1.408e+2
0.342, 2.971e-4, 4.353e-2, 1.408e+2
0.344, 2.976e-4, 4.354e-2, 1.409e+2
0.346, 2.980e-4, 4.356e-2, 1.409e+2
0.348, 2.984e-4, 4.357e-2, 1.410e+2
0.350, 2.988e-4, 4.358e-2, 1.410e+2
0.352, 2.992e-4, 4.359e-2, 1.410e+2
0.354, 2.995e-4, 4.360e-2, 1.411e+2
0.356, 2.997e-4, 4.362e-2, 1.411e+2
0.358, 2.999e-4, 4.363e-2, 1.412e+2
0.360, 3.001e-4, 4.364e-2, 1.412e+2
0.362, 3.003e-4, 4.365e-2, 1.412e+2
0.364, 3.003e-4, 4.366e-2, 1.413e+2
0.366, 3.004e-4, 4.368e-2, 1.413e+2
0.368, 3.004e-4, 4.369e-2, 1.414e+2
0.370, 3.004e-4, 4.370e-2, 1.414e+2
0.372, 3.004e-4, 4.371e-2, 1.414e+2
0.374, 3.003e-4, 4.372e-2, 1.415e+2
0.376, 3.002e-4, 4.374e-2, 1.415e+2
0.378, 3.001e-4, 4.375e-2, 1.416e+2
0.380, 3.000e-4, 4.376e-2, 1.416e+2
0.382, 2.998e-4, 4.377e-2, 1.416e+2
0.384, 2.996e-4, 4.378e-2, 1.417e+2
0.386, 2.994e-4, 4.380e-2, 1.417e+2
0.388, 2.991e-4, 4.381e-2, 1.418e+2
0.390, 2.989e-4, 4.382e-2, 1.418e+2
0.392, 2.986e-4, 4.383e-2, 1.418e+2
0.394, 2.983e-4, 4.384e-2, 1.419e+2
0.396, 2.980e-4, 4.386e-2, 1.419e+2
0.398, 2.977e-4, 4.387e-2, 1.420e+2
0.400, 2.973e-4, 4.388e-2, 1.420e+2
0.402, 2.970e-4, 4.389e-2, 1.420e+2
0.404, 2.966e-4, 4.390e-2, 1.421e+2
0.406, 2.963e-4, 4.392e-2, 1.421e+2
0.408, 2.959e-4, 4.393e-2, 1.422e+2
0.410, 2.955e-4, 4.394e-2, 1.422e+2
0.412, 2.951e-4, 4.395e-2, 1.422e+2
0.414, 2.947e-4, 4.396e-2, 1.423e+2
0.416, 2.943e-4, 4.397e-2, 1.423e+2
0.418, 2.939e-4, 4.399e-2, 1.424e+2
0.420, 2.935e-4, 4.400e-2, 1.424e+2
0.422, 2.931e-4, 4.401e-2, 1.424e+2
0.424, 2.927e-4, 4.402e-2, 1.425e+2
0.426, 2.923e-4, 4.403e-2, 1.425e+2
0.428, 2.919e-4, 4.404e-2, 1.426e+2
0.430, 2.915e-4, 4.406e-2, 1.426e+2
0.432, 2.911e-4, 4.407e-2, 1.426e+2
0.434, 2.907e-4, 4.408e-2, 1.427e+2
0.436, 2.904e-4, 4.409e-2, 1.427e+2
0.438, 2.900e-4, 4.410e-2, 1.428e+2
0.440, 2.896e-4, 4.411e-2, 1.428e+2
0.442, 2.893e-4, 4.413e-2, 1.428e+2
0.444, 2.890e-4, 4.414e-2, 1.429e+2
0.446, 2.887e-4, 4.415e-2, 1.429e+2
0.448, 2.884e-4, 4.416e-2, 1.430e+2
0.450, 2.882e-4, 4.417e-2, 1.430e+2
0.452, 2.880e-4, 4.418e-2, 1.430e+2
0.454, 2.877e-4, 4.420e-2, 1.431e+2
0.456, 2.876e-4, 4.421e-2, 1.431e+2
0.458, 2.874e-4, 4.422e-2, 1.432e+2
0.460, 2.873e-4, 4.423e-2, 1.432e+2
0.462, 2.872e-4, 4.424e-2, 1.432e+2
0.464, 2.871e-4, 4.425e-2, 1.433e+2
0.466, 2.871e-4, 4.426e-2, 1.433e+2
0.468, 2.871e-4, 4.428e-2, 1.434e+2
0.470, 2.872e-4, 4.429e-2, 1.434e+2
0.472, 2.872e-4, 4.430e-2, 1.434e+2
0.474, 2.873e-4, 4.431e-2, 1.435e+2
0.476, 2.875e-4, 4.432e-2, 1.435e+2
0.478, 2.877e-4, 4.433e-2, 1.436e+2
0.480, 2.880e-4, 4.434e-2, 1.436e+2
0.482, 2.883e-4, 4.436e-2, 1.436e+2
0.484, 2.886e-4, 4.437e-2, 1.437e+2
0.486, 2.890e-4, 4.438e-2, 1.437e+2
0.488, 2.894e-4, 4.439e-2, 1.438e+2
0.490, 2.899e-4, 4.440e-2, 1.438e+2
0.492, 2.904e-4, 4.441e-2, 1.438e+2
0.494, 2.911e-4, 4.443e-2, 1.439e+2
0.496, 2.917e-4, 4.444e-2, 1.439e+2
0.498, 2.924e-4, 4.445e-2, 1.440e+2
0.500, 2.932e-4, 4.446e-2, 1.440e+2
0.502, 2.940e-4, 4.447e-2, 1.440e+2
0.504, 2.949e-4, 4.448e-2, 1.441e+2
0.506, 2.959e-4, 4.450e-2, 1.441e+2
0.508, 2.969e-4, 4.451e-2, 1.442e+2
0.510, 2.981e-4, 4.452e-2, 1.442e+2
0.512, 2.993e-4, 4.453e-2, 1.442e+2
0.514, 3.006e-4, 4.454e-2, 1.443e+2
0.516, 3.020e-4, 4.456e-2, 1.443e+2
0.518, 3.034e-4, 4.457e-2, 1.444e+2
0.520, 3.050e-4, 4.458e-2, 1.444e+2
0.522, 3.066e-4, 4.459e-2, 1.444e+2
0.524, 3.084e-4, 4.460e-2, 1.445e+2
0.526, 3.102e-4, 4.462e-2, 1.445e+2
0.528, 3.122e-4, 4.463e-2, 1.446e+2
0.530, 3.143e-4, 4.464e-2, 1.446e+2
0.532, 3.165e-4, 4.466e-2, 1.446e+2
0.534, 3.189e-4, 4.467e-2, 1.447e+2
0.536, 3.214e-4, 4.468e-2, 1.447e+2
0.538, 3.239e-4, 4.469e-2, 1.448e+2
0.540, 3.267e-4, 4.471e-2, 1.448e+2
0.542, 3.295e-4, 4.472e-2, 1.448e+2
0.544, 3.325e-4, 4.473e-2, 1.449e+2
0.546, 3.357e-4, 4.475e-2, 1.449e+2
0.548, 3.390e-4, 4.476e-2, 1.450e+2
0.550, 3.424e-4, 4.477e-2, 1.450e+2
0.552, 3.461e-4, 4.479e-2, 1.450e+2
0.554, 3.499e-4, 4.480e-2, 1.451e+2
0.556, 3.539e-4, 4.482e-2, 1.451e+2
0.558, 3.580e-4, 4.483e-2, 1.452e+2
0.560, 3.623e-4, 4.484e-2, 1.452e+2
0.562, 3.669e-4, 4.486e-2, 1.452e+2
0.564, 3.717e-4, 4.487e-2, 1.453e+2
0.566, 3.766e-4, 4.489e-2, 1.453e+2
0.568, 3.817e-4, 4.490e-2, 1.454e+2
0.570, 3.871e-4, 4.492e-2, 1.454e+2
0.572, 3.927e-4, 4.494e-2, 1.454e+2
0.574, 3.985e-4, 4.495e-2, 1.455e+2
0.576, 4.045e-4, 4.497e-2, 1.455e+2
0.578, 4.107e-4, 4.498e-2, 1.456e+2
0.580, 4.171e-4, 4.500e-2, 1.456e+2
0.582, 4.236e-4, 4.502e-2, 1.456e+2
0.584, 4.303e-4, 4.504e-2, 1.457e+2
0.586, 4.372e-4, 4.505e-2, 1.457e+2
0.588, 4.442e-4, 4.507e-2, 1.458e+2
0.590, 4.514e-4, 4.509e-2, 1.458e+2
0.592, 4.587e-4, 4.511e-2, 1.458e+2
0.594, 4.661e-4, 4.513e-2, 1.459e+2
0.596, 4.736e-4, 4.514e-2, 1.459e+2
0.598, 4.813e-4, 4.516e-2, 1.460e+2
0.600, 4.890e-4, 4.518e-2, 1.460e+2
0.602, 4.966e-4, 4.520e-2, 1.460e+2
0.604, 5.043e-4, 4.522e-2, 1.461e+2
0.606, 5.119e-4, 4.524e-2, 1.461e+2
0.608, 5.194e-4, 4.526e-2, 1.462e+2
0.610, 5.266e-4, 4.529e-2, 1.462e+2
0.612, 5.340e-4, 4.531e-2, 1.462e+2
0.614, 5.412e-4, 4.533e-2, 1.463e+2
0.616, 5.482e-4, 4.535e-2, 1.463e+2
0.618, 5.550e-4, 4.537e-2, 1.464e+2
0.620, 5.616e-4, 4.540e-2, 1.464e+2
0.622, 5.680e-4, 4.542e-2, 1.464e+2
0.624, 5.740e-4, 4.544e-2, 1.465e+2
0.626, 5.796e-4, 4.546e-2, 1.465e+2
0.628, 5.849e-4, 4.549e-2, 1.466e+2
0.630, 5.899e-4, 4.551e-2, 1.466e+2
0.632, 5.944e-4, 4.553e-2, 1.466e+2
0.634, 5.985e-4, 4.556e-2, 1.467e+2
0.636, 6.022e-4, 4.558e-2, 1.467e+2
0.638, 6.055e-4, 4.561e-2, 1.468e+2
0.640, 6.082e-4, 4.563e-2, 1.468e+2
0.642, 6.106e-4, 4.566e-2, 1.468e+2
0.644, 6.124e-4, 4.568e-2, 1.469e+2
0.646, 6.138e-4, 4.570e-2, 1.469e+2
0.648, 6.146e-4, 4.573e-2, 1.470e+2
0.650, 6.149e-4, 4.575e-2, 1.470e+2
0.652, 6.148e-4, 4.578e-2, 1.470e+2
0.654, 6.142e-4, 4.580e-2, 1.471e+2
0.656, 6.131e-4, 4.583e-2, 1.471e+2
0.658, 6.116e-4, 4.585e-2, 1.472e+2
0.660, 6.096e-4, 4.588e-2, 1.472e+2
0.662, 6.070e-4, 4.590e-2, 1.472e+2
0.664, 6.042e-4, 4.592e-2, 1.473e+2
0.666, 6.008e-4, 4.595e-2, 1.473e+2
0.668, 5.969e-4, 4.597e-2, 1.474e+2
0.670, 5.927e-4, 4.600e-2, 1.474e+2
0.672, 5.882e-4, 4.602e-2, 1.474e+2
0.674, 5.831e-4, 4.604e-2, 1.475e+2
0.676, 5.778e-4, 4.607e-2, 1.475e+2
0.678, 5.721e-4, 4.609e-2, 1.476e+2
0.680, 5.661e-4, 4.611e-2, 1.476e+2
0.682, 5.596e-4, 4.613e-2, 1.476e+2
0.684, 5.529e-4, 4.616e-2, 1.477e+2
0.686, 5.460e-4, 4.618e-2, 1.477e+2
0.688, 5.388e-4, 4.620e-2, 1.478e+2
0.690, 5.313e-4, 4.622e-2, 1.478e+2
0.692, 5.238e-4, 4.624e-2, 1.478e+2
0.694, 5.160e-4, 4.626e-2, 1.479e+2
0.696, 5.080e-4, 4.628e-2, 1.479e+2
0.698, 4.999e-4, 4.630e-2, 1.480e+2
0.700, 4.915e-4, 4.632e-2, 1.480e+2
0.702, 4.830e-4, 4.634e-2, 1.480e+2
0.704, 4.743e-4, 4.636e-2, 1.481e+2
0.706, 4.656e-4, 4.638e-2, 1.481e+2
0.708, 4.570e-4, 4.640e-2, 1.482e+2
0.710, 4.482e-4, 4.642e-2, 1.482e+2
0.712, 4.394e-4, 4.643e-2, 1.482e+2
0.714, 4.306e-4, 4.645e-2, 1.483e+2
0.716, 4.218e-4, 4.647e-2, 1.483e+2
0.718, 4.131e-4, 4.648e-2, 1.484e+2
0.720, 4.044e-4, 4.650e-2, 1.484e+2
0.722, 3.956e-4, 4.652e-2, 1.484e+2
0.724, 3.870e-4, 4.653e-2, 1.485e+2
0.726, 3.784e-4, 4.655e-2, 1.485e+2
0.728, 3.701e-4, 4.656e-2, 1.486e+2
0.730, 3.617e-4, 4.658e-2, 1.486e+2
0.732, 3.537e-4, 4.659e-2, 1.486e+2
0.734, 3.456e-4, 4.660e-2, 1.487e+2
0.736, 3.377e-4, 4.662e-2, 1.487e+2
0.738, 3.299e-4, 4.663e-2, 1.488e+2
0.740, 3.222e-4, 4.664e-2, 1.488e+2
0.742, 3.146e-4, 4.666e-2, 1.488e+2
0.744, 3.072e-4, 4.667e-2, 1.489e+2
0.746, 3.000e-4, 4.668e-2, 1.489e+2
0.748, 2.930e-4, 4.669e-2, 1.490e+2
0.750, 2.862e-4, 4.670e-2, 1.490e+2
0.752, 2.794e-4, 4.671e-2, 1.490e+2
0.754, 2.729e-4, 4.673e-2, 1.491e+2
0.756, 2.665e-4, 4.674e-2, 1.491e+2
0.758, 2.603e-4, 4.675e-2, 1.492e+2
0.760, 2.543e-4, 4.676e-2, 1.492e+2
0.762, 2.484e-4, 4.677e-2, 1.492e+2
0.764, 2.426e-4, 4.678e-2, 1.493e+2
0.766, 2.370e-4, 4.679e-2, 1.493e+2
0.768, 2.315e-4, 4.680e-2, 1.494e+2
0.770, 2.262e-4, 4.680e-2, 1.494e+2
0.772, 2.211e-4, 4.681e-2, 1.494e+2
0.774, 2.161e-4, 4.682e-2, 1.495e+2
0.776, 2.113e-4, 4.683e-2, 1.495e+2
0.778, 2.066e-4, 4.684e-2, 1.496e+2
0.780, 2.021e-4, 4.685e-2, 1.496e+2
0.782, 1.977e-4, 4.685e-2, 1.496e+2
0.784, 1.936e-4, 4.686e-2, 1.497e+2
0.786, 1.895e-4, 4.687e-2, 1.497e+2
0.788, 1.856e-4, 4.688e-2, 1.498e+2
0.790, 1.817e-4, 4.688e-2, 1.498e+2
0.792, 1.780e-4, 4.689e-2, 1.498e+2
0.794, 1.743e-4, 4.690e-2, 1.499e+2
0.796, 1.709e-4, 4.691e-2, 1.499e+2
0.798, 1.675e-4, 4.691e-2, 1.500e+2
0.800, 1.643e-4, 4.692e-2, 1.500e+2
0.802, 1.612e-4, 4.693e-2, 1.500e+2
0.804, 1.581e-4, 4.693e-2, 1.501e+2
0.806, 1.552e-4, 4.694e-2, 1.501e+2
0.808, 1.523e-4, 4.694e-2, 1.502e+2
0.810, 1.496e-4, 4.695e-2, 1.502e+2
0.812, 1.470e-4, 4.696e-2, 1.502e+2
0.814, 1.445e-4, 4.696e-2, 1.503e+2
0.816, 1.421e-4, 4.697e-2, 1.503e+2
0.818, 1.398e-4, 4.697e-2, 1.504e+2
0.820, 1.376e-4, 4.698e-2, 1.504e+2
0.822, 1.355e-4, 4.698e-2, 1.504e+2
0.824, 1.335e-4, 4.699e-2, 1.505e+2
0.826, 1.316e-4, 4.699e-2, 1.505e+2
0.828, 1.297e-4, 4.700e-2, 1.506e+2
0.830, 1.280e-4, 4.700e-2, 1.506e+2
0.832, 1.263e-4, 4.701e-2, 1.506e+2
0.834, 1.247e-4, 4.701e-2, 1.507e+2
0.836, 1.232e-4, 4.702e-2, 1.507e+2
0.838, 1.218e-4, 4.702e-2, 1.508e+2
0.840, 1.204e-4, 4.703e-2, 1.508e+2
0.842, 1.191e-4, 4.703e-2, 1.508e+2
0.844, 1.179e-4, 4.704e-2, 1.509e+2
0.846, 1.167e-4, 4.704e-2, 1.509e+2
0.848, 1.156e-4, 4.705e-2, 1.510e+2
0.850, 1.146e-4, 4.705e-2, 1.510e+2
0.852, 1.136e-4, 4.706e-2, 1.510e+2
0.854, 1.127e-4, 4.706e-2, 1.511e+2
0.856, 1.119e-4, 4.707e-2, 1.511e+2
0.858, 1.111e-4, 4.707e-2, 1.512e+2
0.860, 1.104e-4, 4.708e-2, 1.512e+2
0.862, 1.097e-4, 4.708e-2, 1.512e+2
0.864, 1.091e-4, 4.708e-2, 1.513e+2
0.866, 1.085e-4, 4.709e-2, 1.513e+2
0.868, 1.080e-4, 4.709e-2, 1.514e+2
0.870, 1.075e-4, 4.710e-2, 1.514e+2
0.872, 1.071e-4, 4.710e-2, 1.514e+2
0.874, 1.067e-4, 4.711e-2, 1.515e+2
0.876, 1.064e-4, 4.711e-2, 1.515e+2
0.878, 1.061e-4, 4.711e-2, 1.516e+2
0.880, 1.058e-4, 4.712e-2, 1.516e+2
0.882, 1.056e-4, 4.712e-2, 1.516e+2
0.884, 1.054e-4, 4.713e-2, 1.517e+2
0.886, 1.052e-4, 4.713e-2, 1.517e+2
0.888, 1.051e-4, 4.713e-2, 1.518e+2
0.890, 1.051e-4, 4.714e-2, 1.518e+2
0.892, 1.051e-4, 4.714e-2, 1.518e+2
0.894, 1.050e-4, 4.715e-2, 1.519e+2
0.896, 1.051e-4, 4.715e-2, 1.519e+2
0.898, 1.051e-4, 4.716e-2, 1.520e+2
0.900, 1.052e-4, 4.716e-2, 1.520e+2
0.902, 1.053e-4, 4.716e-2, 1.520e+2
0.904, 1.055e-4, 4.717e-2, 1.521e+2
